"id","aqufishcatch_areaaqu","aqufishcatch_aqufishtype","aqufishcatch_aqucatch","aqufishcatch_aquprice","aqufishcatch_aqutype","date","province","uuid"
647375747,2,"FM003",0,25000,"batches","2025-02-28",18,NA
647375747,2,"FM001",0,30000,"batches","2025-02-28",18,NA
647375747,2,"FM023",0,40000,"soung","2025-02-28",18,NA
647375747,2,"FM046",0,25000,"ponds","2025-02-28",18,NA
647375747,1,"46",0,10000,"ponds","2025-02-28",18,NA
647375747,1,"24",0,12000,"ponds","2025-02-28",18,NA
647375747,1,"39",0,8000,"ponds","2025-02-28",18,NA
647375747,1,"75",0,12000,"ponds","2025-02-28",18,NA
647378744,1,"8",15,7000,"ponds batches","2025-03-07",4,NA
647378744,1,"39",15,4000,"ponds","2025-03-07",4,NA
647378744,1,"6",8,7000,"ponds batches","2025-03-07",4,NA
647378744,1,"78",8,16000,"pool","2025-03-07",4,NA
647378744,1,"15",5,14000,"ponds","2025-03-07",4,NA
647378744,1,"30",30,4000,"ponds batches","2025-03-07",4,NA
647378744,1,"59",35,7000,"ponds batches","2025-03-07",4,NA
647378744,1,"4",6,14000,"ponds batches","2025-03-07",4,NA
647378744,1,"24",13,8000,"ponds batches","2025-03-07",4,NA
647378744,1,"888",6,13000,"batches","2025-03-07",4,NA
647378744,1,"46",15,4000,"ponds","2025-03-07",4,NA
647378744,1,"77",2,10000,"pool plastic","2025-03-07",4,NA
647378744,1,"12",11,9000,"ponds","2025-03-07",4,NA
647378744,1,"42",11,6000,"ponds","2025-03-07",4,NA
647696953,1,"18",0,12000,"ponds","2025-03-07",24,NA
647696953,1,"77",0,12000,"pool plastic","2025-03-07",24,NA
647696953,1,"6",0,10000,"ponds","2025-03-07",24,NA
647696953,1,"8",0,8000,"ponds","2025-03-07",24,NA
647696953,1,"39",0,8000,"ponds pool plastic","2025-03-07",24,NA
647697199,1,"59",250,6500,"ponds","2025-03-07",15,NA
647697199,1,"30",210,6500,"ponds","2025-03-07",15,NA
647697199,1,"67",250,9000,"batches","2025-03-07",15,NA
647697199,1,"75",150,16000,"ponds batches","2025-03-07",15,NA
647936103,1,"75",123,9000,"ponds batches","2025-03-07",6,NA
647936103,1,"39",349,6000,"ponds","2025-03-07",6,NA
647936103,1,"30",57,6000,"ponds","2025-03-07",6,NA
647936103,1,"8",24,8500,"ponds","2025-03-07",6,NA
647936103,1,"6",23,7000,"ponds","2025-03-07",6,NA
648007269,1,"30",40,5000,"ponds","2025-03-07",1,NA
648007269,1,"77",2,7000,"plastic","2025-03-07",1,NA
648223783,1,"30",25,8000,"ponds","2025-03-07",20,NA
648227583,1,"77",0,10000,"pool","2025-03-07",12,NA
648227583,1,"30",20,5000,"ponds","2025-03-07",12,NA
648227583,1,"59",5,5500,"batches","2025-03-07",12,NA
648228137,1,"24",200,9000,"ponds","2025-03-07",2,NA
648228137,1,"46",0,7500,"ponds","2025-03-07",2,NA
648228137,1,"888",10,5500,"ponds","2025-03-07",2,NA
648228137,1,"30",1,4500,"ponds","2025-03-07",2,NA
648228137,1,"59",0,6500,"ponds","2025-03-07",2,NA
648228137,1,"8",0,7500,"ponds","2025-03-07",2,NA
648228137,1,"78",0,20000,"batches pool plastic","2025-03-07",2,NA
648228137,1,"6",0,6000,"ponds","2025-03-07",2,NA
648228137,1,"75",5,11000,"ponds batches","2025-03-07",2,NA
648228137,1,"18",0,6000,"ponds","2025-03-07",2,NA
648228137,1,"49",0,5000,"ponds","2025-03-07",2,NA
648230977,1,"6",0,8000,"ponds","2025-03-07",11,NA
648230977,1,"8",0,6000,"ponds pool plastic","2025-03-07",11,NA
648230977,1,"30",0,8000,"ponds","2025-03-07",11,NA
648230977,1,"59",0,8000,"ponds","2025-03-07",11,NA
648230977,1,"39",0,8000,"ponds pool plastic","2025-03-07",11,NA
648232838,1,"75",92,9000,"ponds","2025-03-04",3,NA
648232838,1,"30",36,4500,"ponds batches","2025-03-04",3,NA
648232838,1,"59",21,6000,"ponds batches","2025-03-04",3,NA
648237667,1,"888",0,10000,"ponds","2025-03-07",23,NA
648237667,1,"888",0,12000,"ponds","2025-03-07",23,NA
648237667,1,"888",0,10000,"ponds","2025-03-07",23,NA
648237667,1,"39",0,8000,"ponds","2025-03-07",23,NA
648237667,1,"6",0,12000,"ponds","2025-03-07",23,NA
648237667,1,"30",0,10000,"ponds","2025-03-07",23,NA
648237667,1,"77",0,12000,"ponds","2025-03-07",23,NA
648237667,2,"FM003",0,14000,"ponds","2025-03-07",23,NA
648237667,2,"FM023",0,35000,"ponds","2025-03-07",23,NA
648240043,1,"39",1,7000,"ponds pool","2025-03-07",19,NA
648259413,1,"30",13,8000,"ponds batches","2025-03-07",10,NA
648259413,1,"75",8,15000,"ponds batches","2025-03-07",10,NA
648259413,1,"39",12,10000,"ponds batches plastic","2025-03-07",10,NA
648259413,1,"77",1,10000,"pool plastic","2025-03-07",10,NA
648259413,1,"6",2,8000,"batches field","2025-03-07",10,NA
648259413,1,"78",1,8000,"pool","2025-03-07",10,NA
648263471,2,"FM001",0,0,"batches","2025-02-28",9,NA
648263471,2,"FM003",5,20000,"batches","2025-02-28",9,NA
648263471,2,"FM023",0,0,"ponds","2025-02-28",9,NA
648263471,2,"FM027",15,15000,"other","2025-02-28",9,NA
648263471,2,"999",90,1500,"pole","2025-02-28",9,NA
648263471,2,"FM046",0,0,"ponds","2025-02-28",9,NA
648263471,1,"888",0,0,"ponds","2025-02-28",9,NA
648263471,1,"77",0,0,"pool","2025-02-28",9,NA
648454762,1,"89",1,10000,"pool","2025-03-07",13,NA
648454763,1,"89",1,10000,"pool","2025-03-07",13,NA
648454859,1,"89",1,10000,"pool","2025-03-07",13,NA
648457657,1,"39",0,7000,"ponds pool","2025-02-14",22,NA
648458521,1,"6",0,6000,"ponds field","2025-03-07",22,NA
648458526,1,"6",0,6000,"ponds field","2025-03-07",22,NA
648459623,1,"75",32,12000,"ponds batches","2025-03-07",8,NA
648459623,1,"30",25,6500,"ponds","2025-03-07",8,NA
648459623,1,"59",2,8000,"ponds","2025-03-07",8,NA
648459623,1,"18",0,7500,"batches","2025-03-07",8,NA
648459623,1,"8",0,7500,"ponds","2025-03-07",8,NA
648459623,1,"39",10,6500,"pool plastic","2025-03-07",8,NA
648463311,1,"6",0,10000,"ponds","2025-03-07",5,NA
648463311,1,"30",1,8000,"ponds","2025-03-07",5,NA
648463311,1,"59",1,10000,"ponds","2025-03-07",5,NA
648463311,1,"8",1,8000,"ponds","2025-03-07",5,NA
648463311,1,"39",2,8000,"ponds pool plastic","2025-03-07",5,NA
648463311,1,"77",2,12000,"pool plastic","2025-03-07",5,NA
648463311,1,"888",1,10000,"ponds","2025-03-07",5,NA
648510819,1,"30",87,5000,"ponds","2025-03-07",21,NA
648510819,1,"59",21,7000,"ponds","2025-03-07",21,NA
648510819,1,"6",67,10000,"ponds","2025-03-07",21,NA
648510819,1,"8",12,7000,"ponds","2025-03-07",21,NA
648510819,1,"39",63,4000,"ponds pool","2025-03-07",21,NA
648510819,1,"77",5,10000,"pool plastic","2025-03-07",21,NA
648521287,1,"90",78,9500,"ponds pool","2025-03-07",25,NA
648521287,1,"75",8,10000,"batches","2025-03-07",25,NA
648521287,1,"39",0,5500,"plastic","2025-03-07",25,NA
648521287,1,"77",0,7500,"pool plastic","2025-03-07",25,NA
648555227,1,"24",0,12000,"ponds","2025-03-04",18,NA
648555227,1,"75",3,13000,"ponds","2025-03-04",18,NA
648555227,2,"FM003",0,19000,"batches","2025-03-04",18,NA
648555227,2,"FM001",0,40000,"batches","2025-03-04",18,NA
648555227,2,"FM023",0,40000,"ponds","2025-03-04",18,NA
648555227,2,"FM046",1,35000,"pool","2025-03-04",18,NA
648600466,1,"8",7,6050,"ponds","2025-03-07",14,NA
648600466,1,"888",3,6020,"ponds","2025-03-07",14,NA
648600466,1,"49",1,6090,"ponds","2025-03-07",14,NA
648600466,1,"888",4,6210,"ponds","2025-03-07",14,NA
648600466,1,"39",24,6920,"ponds field pool","2025-03-07",14,NA
648600466,1,"6",6,8670,"ponds field","2025-03-07",14,NA
648600466,1,"30",403,5150,"ponds","2025-03-07",14,NA
648600466,1,"59",29,5580,"ponds batches","2025-03-07",14,NA
648600466,1,"75",12,9390,"ponds batches","2025-03-07",14,NA
648600466,1,"78",0,25000,"pool plastic","2025-03-07",14,NA
648600466,1,"24",4,10890,"ponds batches","2025-03-07",14,NA
648600466,1,"888",0,10000,"ponds","2025-03-07",14,NA
648600466,1,"18",0,9500,"ponds","2025-03-07",14,NA
648600466,1,"888",0,54000,"pool","2025-03-07",14,NA
648600466,1,"46",2,6390,"ponds field pool","2025-03-07",14,NA
648716829,1,"75",123,9000,"ponds batches","2025-03-14",6,NA
648716829,1,"39",349,6000,"ponds","2025-03-14",6,NA
648716829,1,"30",57,6000,"ponds","2025-03-14",6,NA
648716829,1,"8",23,8500,"ponds","2025-03-14",6,NA
648716829,1,"6",23,7000,"ponds","2025-03-14",6,NA
649015351,1,"8",17,7000,"ponds batches","2025-03-14",4,NA
649015351,1,"39",13,4500,"ponds","2025-03-14",4,NA
649015351,1,"6",5,7000,"ponds batches","2025-03-14",4,NA
649015351,1,"78",10,17000,"pool","2025-03-14",4,NA
649015351,1,"15",5,14000,"ponds","2025-03-14",4,NA
649015351,1,"30",35,4500,"ponds batches","2025-03-14",4,NA
649015351,1,"59",36,7500,"ponds batches","2025-03-14",4,NA
649015351,1,"4",3,17000,"ponds batches","2025-03-14",4,NA
649015351,1,"24",10,8000,"ponds","2025-03-14",4,NA
649015351,1,"888",5,14000,"batches","2025-03-14",4,NA
649015351,1,"46",10,6000,"ponds","2025-03-14",4,NA
649015351,1,"77",1,11000,"pool plastic","2025-03-14",4,NA
649281545,1,"30",76,5000,"ponds","2025-03-14",21,NA
649281545,1,"59",18,7000,"ponds","2025-03-14",21,NA
649281545,1,"6",57,10000,"ponds","2025-03-14",21,NA
649281545,1,"39",53,4000,"ponds","2025-03-14",21,NA
649281545,1,"8",8,7000,"ponds","2025-03-14",21,NA
649281545,1,"77",3,10000,"pool plastic","2025-03-14",21,NA
649326799,1,"30",55,10000,"batches","2025-03-07",17,NA
649326799,1,"39",54,12000,"batches","2025-03-07",17,NA
649326799,1,"75",67,12000,"batches","2025-03-07",17,NA
649326799,1,"8",101,10000,"ponds","2025-03-07",17,NA
649326799,1,"6",5,9000,"ponds","2025-03-07",17,NA
649326799,1,"46",10,8000,"ponds","2025-03-07",17,NA
649326799,1,"30",78,10000,"ponds","2025-03-07",17,NA
649326799,1,"75",113,12000,"ponds","2025-03-07",17,NA
649326799,1,"59",40,8000,"ponds","2025-03-07",17,NA
649326799,1,"39",85,12000,"ponds","2025-03-07",17,NA
649326799,1,"77",2,12000,"ponds","2025-03-07",17,NA
649608159,1,"8",5,6080,"ponds","2025-03-14",14,NA
649608159,1,"888",2,6300,"ponds","2025-03-14",14,NA
649608159,1,"49",0,6250,"ponds","2025-03-14",14,NA
649608159,1,"888",5,6220,"ponds","2025-03-14",14,NA
649608159,1,"39",22,6540,"ponds pool","2025-03-14",14,NA
649608159,1,"6",7,8500,"ponds field","2025-03-14",14,NA
649608159,1,"30",441,5210,"ponds batches","2025-03-14",14,NA
649608159,1,"59",18,5970,"ponds batches","2025-03-14",14,NA
649608159,1,"75",17,9740,"ponds batches","2025-03-14",14,NA
649608159,1,"24",5,10750,"ponds batches","2025-03-14",14,NA
649608159,1,"888",1,9560,"ponds","2025-03-14",14,NA
649608159,1,"18",1,9270,"ponds","2025-03-14",14,NA
649608159,1,"888",0,56000,"ponds field pool","2025-03-14",14,NA
649608159,1,"46",2,6640,"ponds field pool plastic","2025-03-14",14,NA
649682197,1,"30",45,5000,"ponds","2025-03-14",1,NA
649682197,1,"77",2,7000,"plastic","2025-03-14",1,NA
649821069,1,"30",26,8000,"ponds","2025-03-14",20,NA
649834479,1,"59",60,5500,"batches","2025-03-14",12,NA
649834479,1,"30",179,5000,"ponds","2025-03-14",12,NA
649837103,1,"888",0,10000,"ponds","2025-03-14",23,NA
649837103,1,"888",0,12000,"ponds","2025-03-14",23,NA
649837103,1,"888",0,10000,"ponds","2025-03-14",23,NA
649837103,1,"39",2,8000,"ponds","2025-03-14",23,NA
649837103,1,"6",1,12000,"ponds","2025-03-14",23,NA
649837103,1,"30",0,10000,"ponds","2025-03-14",23,NA
649837103,1,"77",1,12000,"pool","2025-03-14",23,NA
649837103,2,"FM003",1,14000,"ponds","2025-03-14",23,NA
649837103,2,"FM023",0,35000,"ponds","2025-03-14",23,NA
649843810,1,"67",250,8000,"batches","2025-03-14",15,NA
649843810,1,"75",200,16000,"ponds batches","2025-03-14",15,NA
649843810,1,"30",200,7000,"ponds","2025-03-14",15,NA
649843810,1,"59",200,7000,"ponds","2025-03-14",15,NA
649844239,1,"75",88,9000,"ponds","2025-03-11",3,NA
649844239,1,"30",36,4200,"ponds batches","2025-03-11",3,NA
649844239,1,"59",19,6000,"ponds batches","2025-03-11",3,NA
649846121,1,"78",5,15000,"pool plastic","2025-03-14",10,NA
649846121,1,"75",8,15000,"batches","2025-03-14",10,NA
649846121,1,"8",2,8000,"field pool plastic","2025-03-14",10,NA
649846121,1,"30",10,10000,"ponds batches","2025-03-14",10,NA
649846121,1,"39",6,10000,"ponds pool plastic","2025-03-14",10,NA
649846121,1,"59",1,15000,"ponds","2025-03-14",10,NA
649900104,1,"90",85,9500,"ponds plastic","2025-03-14",25,NA
649900104,1,"75",9,10000,"batches","2025-03-14",25,NA
649900104,1,"39",0,5500,"plastic","2025-03-14",25,NA
649900104,1,"77",0,7500,"pool plastic","2025-03-14",25,NA
649906068,1,"24",200,9000,"ponds","2025-03-14",2,NA
649906068,1,"46",0,7500,"ponds","2025-03-14",2,NA
649906068,1,"888",10,5500,"ponds","2025-03-14",2,NA
649906068,1,"30",1,4500,"ponds","2025-03-14",2,NA
649906068,1,"59",0,6500,"ponds","2025-03-14",2,NA
649906068,1,"8",0,7500,"ponds","2025-03-14",2,NA
649906068,1,"78",0,20000,"batches pool plastic","2025-03-14",2,NA
649906068,1,"6",0,6000,"ponds","2025-03-14",2,NA
649906068,1,"75",5,11000,"ponds batches","2025-03-14",2,NA
649906068,1,"18",0,6000,"ponds","2025-03-14",2,NA
649906068,1,"49",0,5000,"ponds","2025-03-14",2,NA
650119562,1,"89",0,10000,"pool","2025-03-14",13,NA
650121161,1,"18",0,12000,"ponds","2025-03-14",24,NA
650121161,1,"77",0,12000,"pool plastic","2025-03-14",24,NA
650121161,1,"6",0,10000,"ponds","2025-03-14",24,NA
650121161,1,"8",0,8000,"ponds","2025-03-14",24,NA
650121161,1,"39",0,8000,"ponds pool plastic","2025-03-14",24,NA
650123824,1,"30",30,6500,"ponds","2025-03-14",8,NA
650123824,1,"75",46,12000,"ponds batches","2025-03-14",8,NA
650123824,1,"18",0,8500,"batches","2025-03-14",8,NA
650123824,1,"8",0,8000,"ponds","2025-03-14",8,NA
650123824,1,"39",15,7500,"ponds pool","2025-03-14",8,NA
650215193,1,"6",0,8000,"ponds","2025-03-11",11,NA
650215193,1,"8",0,6000,"ponds pool plastic","2025-03-11",11,NA
650215193,1,"30",0,8000,"ponds","2025-03-11",11,NA
650215193,1,"59",0,8000,"ponds","2025-03-11",11,NA
650215193,1,"39",0,8000,"ponds pool plastic","2025-03-11",11,NA
650645169,1,"6",1,10000,"ponds","2025-03-13",5,NA
650645169,1,"30",1,8000,"ponds","2025-03-13",5,NA
650645169,1,"59",1,10000,"ponds","2025-03-13",5,NA
650645169,1,"8",1,8000,"ponds","2025-03-13",5,NA
650645169,1,"39",2,6500,"ponds pool plastic","2025-03-13",5,NA
650645169,1,"77",2,10000,"pool plastic","2025-03-13",5,NA
650645169,1,"888",1,10000,"ponds","2025-03-13",5,NA
650727714,2,"FM001",0,0,"batches","2025-03-14",9,NA
650727714,2,"FM003",3,20000,"batches","2025-03-14",9,NA
650727714,2,"FM023",1,0,"ponds","2025-03-14",9,NA
650727714,2,"FM027",20,15000,"other","2025-03-14",9,NA
650727714,2,"999",80,1500,"pole","2025-03-14",9,NA
650727714,2,"FM046",0,0,"ponds","2025-03-14",9,NA
650727714,1,"888",0,0,"ponds","2025-03-14",9,NA
650727714,1,"77",0,0,"pool","2025-03-14",9,NA
650891033,1,"30",78,5000,"ponds","2025-03-21",21,NA
650891033,1,"59",15,7000,"ponds","2025-03-21",21,NA
650891033,1,"6",60,10000,"ponds","2025-03-21",21,NA
650891033,1,"39",57,4000,"ponds","2025-03-21",21,NA
650891033,1,"8",8,7000,"ponds","2025-03-21",21,NA
650891033,1,"77",2,10000,"pool plastic","2025-03-21",21,NA
650895209,1,"59",220,6500,"ponds batches","2025-03-21",15,NA
650895209,1,"67",200,6500,"ponds batches","2025-03-21",15,NA
650895209,1,"30",300,6000,"ponds batches","2025-03-21",15,NA
650895209,1,"75",120,15000,"ponds","2025-03-21",15,NA
650911586,1,"30",35,10000,"batches","2025-03-14",17,NA
650911586,1,"39",34,12000,"batches","2025-03-14",17,NA
650911586,1,"75",49,12000,"batches","2025-03-14",17,NA
650911586,1,"8",65,10000,"ponds","2025-03-14",17,NA
650911586,1,"6",5,9000,"ponds","2025-03-14",17,NA
650911586,1,"46",10,8000,"ponds","2025-03-14",17,NA
650911586,1,"30",60,10000,"ponds","2025-03-14",17,NA
650911586,1,"75",77,12000,"ponds","2025-03-14",17,NA
650911586,1,"59",62,8000,"ponds","2025-03-14",17,NA
650911586,1,"39",65,12000,"ponds","2025-03-14",17,NA
650911586,1,"77",2,12000,"ponds","2025-03-14",17,NA
650911612,1,"30",35,10000,"batches","2025-03-14",17,NA
650911612,1,"39",34,12000,"batches","2025-03-14",17,NA
650911612,1,"75",49,12000,"batches","2025-03-14",17,NA
650911612,1,"8",65,10000,"ponds","2025-03-14",17,NA
650911612,1,"6",5,9000,"ponds","2025-03-14",17,NA
650911612,1,"46",10,8000,"ponds","2025-03-14",17,NA
650911612,1,"30",60,10000,"ponds","2025-03-14",17,NA
650911612,1,"75",77,12000,"ponds","2025-03-14",17,NA
650911612,1,"59",62,8000,"ponds","2025-03-14",17,NA
650911612,1,"39",65,12000,"ponds","2025-03-14",17,NA
650911612,1,"77",2,12000,"ponds","2025-03-14",17,NA
650939091,1,"90",75,9500,"ponds pool plastic","2025-02-07",25,NA
650939091,1,"75",8,10000,"batches","2025-02-07",25,NA
650939091,1,"39",0,5500,"plastic","2025-02-07",25,NA
650939091,1,"77",0,7500,"pool","2025-02-07",25,NA
651296275,1,"8",10,5470,"ponds","2025-03-21",14,NA
651296275,1,"888",4,5810,"ponds","2025-03-21",14,NA
651296275,1,"49",2,5790,"ponds","2025-03-21",14,NA
651296275,1,"888",7,5940,"ponds","2025-03-21",14,NA
651296275,1,"39",40,6480,"ponds field pool","2025-03-21",14,NA
651296275,1,"6",13,8110,"ponds field","2025-03-21",14,NA
651296275,1,"30",521,5020,"ponds batches","2025-03-21",14,NA
651296275,1,"59",35,6410,"ponds batches","2025-03-21",14,NA
651296275,1,"75",15,10100,"ponds batches","2025-03-21",14,NA
651296275,1,"24",11,11050,"ponds batches","2025-03-21",14,NA
651296275,1,"888",1,9320,"ponds","2025-03-21",14,NA
651296275,1,"888",0,30000,"ponds pool plastic","2025-03-21",14,NA
651296275,1,"18",1,9770,"ponds","2025-03-21",14,NA
651296275,1,"888",0,55000,"ponds field","2025-03-21",14,NA
651296275,1,"46",3,6680,"ponds field pool","2025-03-21",14,NA
651372867,1,"77",0,8000,"pool","2025-03-21",12,NA
651372867,1,"30",289,5000,"ponds","2025-03-21",12,NA
651372867,1,"59",80,5500,"batches","2025-03-21",12,NA
651373700,1,"30",28,8000,"ponds","2025-03-21",20,NA
651373713,2,"FM046",1,25000,"ponds","2025-03-14",18,NA
651373713,2,"FM003",1,20000,"batches","2025-03-14",18,NA
651373713,2,"FM001",0,25000,"batches","2025-03-14",18,NA
651373713,2,"FM023",0,40000,"soung","2025-03-14",18,NA
651373713,1,"24",0,10000,"ponds","2025-03-14",18,NA
651373713,1,"75",4,12000,"ponds","2025-03-14",18,NA
651373713,1,"46",0,8000,"ponds","2025-03-14",18,NA
651373844,1,"90",88,9500,"ponds pool plastic","2025-03-21",25,NA
651373844,1,"75",9,10000,"batches","2025-03-21",25,NA
651373844,1,"39",0,5500,"plastic","2025-03-21",25,NA
651373844,1,"77",0,7500,"pool plastic","2025-03-21",25,NA
651373864,2,"FM046",0,25000,"ponds","2025-03-14",18,NA
651377720,1,"75",84,9000,"ponds","2025-03-18",3,NA
651377720,1,"30",36,4000,"ponds batches","2025-03-18",3,NA
651377720,1,"59",22,6000,"ponds batches","2025-03-18",3,NA
651381451,1,"30",40,5000,"ponds","2025-03-21",1,NA
651381451,1,"77",2,7000,"plastic","2025-03-21",1,NA
651395459,1,"888",0,10000,"ponds","2025-03-21",23,NA
651395459,1,"888",0,12000,"ponds","2025-03-21",23,NA
651395459,1,"888",0,10000,"ponds","2025-03-21",23,NA
651395459,1,"39",1,8000,"ponds","2025-03-21",23,NA
651395459,1,"6",0,12000,"ponds","2025-03-21",23,NA
651395459,1,"30",0,10000,"ponds","2025-03-21",23,NA
651395459,1,"77",0,12000,"pool","2025-03-21",23,NA
651395459,2,"FM003",1,14000,"ponds","2025-03-21",23,NA
651395459,2,"FM023",0,35000,"ponds","2025-03-21",23,NA
651402283,1,"75",34,12000,"ponds batches","2025-03-21",8,NA
651402283,1,"30",29,6500,"ponds","2025-03-21",8,NA
651402283,1,"18",0,8500,"batches","2025-03-21",8,NA
651402283,1,"8",0,8500,"ponds","2025-03-21",8,NA
651402283,1,"39",10,6500,"ponds pool","2025-03-21",8,NA
651422853,1,"24",185,9000,"ponds","2025-03-28",2,NA
651422853,1,"46",0,7500,"ponds","2025-03-28",2,NA
651422853,1,"888",19,5500,"ponds","2025-03-28",2,NA
651422853,1,"30",1,4500,"ponds","2025-03-28",2,NA
651422853,1,"59",0,6500,"ponds","2025-03-28",2,NA
651422853,1,"8",0,7500,"ponds","2025-03-28",2,NA
651422853,1,"78",0,20000,"batches pool plastic","2025-03-28",2,NA
651422853,1,"6",0,6000,"ponds","2025-03-28",2,NA
651422853,1,"75",2,11000,"ponds batches","2025-03-28",2,NA
651422853,1,"18",0,6000,"ponds","2025-03-28",2,NA
651422853,1,"49",0,5000,"ponds","2025-03-28",2,NA
651598995,1,"89",1,10000,"pool","2025-03-21",13,NA
651601249,1,"8",20,7000,"ponds batches","2025-03-21",4,NA
651601249,1,"39",17,4000,"ponds","2025-03-21",4,NA
651601249,1,"6",10,7000,"ponds batches","2025-03-21",4,NA
651601249,1,"78",12,17000,"pool","2025-03-21",4,NA
651601249,1,"15",9,13000,"ponds","2025-03-21",4,NA
651601249,1,"30",37,4000,"ponds batches","2025-03-21",4,NA
651601249,1,"59",38,7000,"ponds batches","2025-03-21",4,NA
651601249,1,"4",2,17000,"ponds batches","2025-03-21",4,NA
651601249,1,"24",5,7000,"ponds batches","2025-03-21",4,NA
651601249,1,"888",3,13000,"batches","2025-03-21",4,NA
651601249,1,"46",6,6000,"ponds","2025-03-21",4,NA
651601249,1,"77",1,10000,"pool plastic","2025-03-21",4,NA
651670002,1,"8",5,6000,"batches plastic","2025-03-21",10,NA
651670002,1,"59",8,15000,"ponds batches","2025-03-21",10,NA
651670002,1,"75",5,18000,"ponds batches","2025-03-21",10,NA
651670002,1,"30",6,10000,"ponds batches plastic","2025-03-21",10,NA
651670002,1,"39",7,6000,"ponds pool plastic","2025-03-21",10,NA
651670002,1,"77",1,8000,"batches pool plastic","2025-03-21",10,NA
651836565,1,"6",0,12000,"ponds","2025-03-21",5,NA
651836565,1,"30",1,8000,"ponds","2025-03-21",5,NA
651836565,1,"59",1,10000,"ponds","2025-03-21",5,NA
651836565,1,"8",1,6000,"ponds","2025-03-21",5,NA
651836565,1,"39",2,6500,"ponds pool plastic","2025-03-21",5,NA
651836565,1,"77",1,12000,"pool plastic","2025-03-21",5,NA
651836565,1,"888",1,10000,"ponds","2025-03-21",5,NA
651841278,1,"24",0,10000,"ponds","2025-03-21",18,NA
651841278,1,"75",1,12000,"batches","2025-03-21",18,NA
651841278,2,"FM023",1,40000,"soung","2025-03-21",18,NA
651841278,2,"FM003",1,25000,"batches","2025-03-21",18,NA
651841278,2,"FM001",1,25000,"batches","2025-03-21",18,NA
651841278,2,"FM046",11,20000,"ponds","2025-03-21",18,NA
651864572,1,"6",0,8000,"ponds","2025-03-18",11,NA
651864572,1,"8",0,6000,"ponds pool plastic","2025-03-18",11,NA
651864572,1,"30",0,8000,"ponds","2025-03-18",11,NA
651864572,1,"59",0,8000,"ponds","2025-03-18",11,NA
651864572,1,"39",0,8000,"ponds pool plastic","2025-03-18",11,NA
651886940,1,"18",0,12000,"ponds","2025-03-21",24,NA
651886940,1,"77",0,12000,"pool plastic","2025-03-21",24,NA
651886940,1,"6",0,10000,"ponds","2025-03-21",24,NA
651886940,1,"8",0,8000,"ponds","2025-03-21",24,NA
651886940,1,"39",0,8000,"ponds pool plastic","2025-03-21",24,NA
652299734,1,"30",95,5000,"ponds","2025-03-28",21,NA
652299734,1,"59",20,7000,"ponds","2025-03-28",21,NA
652299734,1,"6",77,10000,"ponds","2025-03-28",21,NA
652299734,1,"39",72,4000,"ponds","2025-03-28",21,NA
652299734,1,"8",9,7000,"ponds","2025-03-28",21,NA
652299734,1,"77",7,10000,"pool plastic","2025-03-28",21,NA
652302645,1,"75",123,9000,"ponds batches","2025-03-21",6,NA
652302645,1,"39",349,6000,"ponds","2025-03-21",6,NA
652302645,1,"30",57,6000,"ponds","2025-03-21",6,NA
652302645,1,"8",23,8500,"ponds","2025-03-21",6,NA
652302645,1,"6",23,8500,"ponds","2025-03-21",6,NA
652303698,2,"FM001",1,30000,"batches","2025-03-21",9,NA
652303698,2,"FM003",5,20000,"batches","2025-03-21",9,NA
652303698,2,"FM023",0,0,"ponds","2025-03-21",9,NA
652303698,2,"FM027",25,15000,"other","2025-03-21",9,NA
652303698,2,"999",75,1500,"pole","2025-03-21",9,NA
652303698,2,"FM046",0,0,"ponds","2025-03-21",9,NA
652303698,1,"888",0,0,"ponds","2025-03-21",9,NA
652303698,1,"77",0,0,"pool","2025-03-21",9,NA
652338242,1,"30",45,10000,"batches","2025-03-21",17,NA
652338242,1,"39",44,12000,"batches","2025-03-21",17,NA
652338242,1,"75",57,12000,"batches","2025-03-21",17,NA
652338242,1,"8",40,10000,"ponds","2025-03-21",17,NA
652338242,1,"6",10,9000,"ponds","2025-03-21",17,NA
652338242,1,"46",5,8000,"ponds","2025-03-21",17,NA
652338242,1,"30",113,10000,"ponds","2025-03-21",17,NA
652338242,1,"75",155,12000,"ponds","2025-03-21",17,NA
652338242,1,"59",75,8000,"ponds","2025-03-21",17,NA
652338242,1,"39",120,12000,"ponds","2025-03-21",17,NA
652338242,1,"77",2,12000,"ponds","2025-03-21",17,NA
652338331,1,"30",45,10000,"batches","2025-03-21",17,NA
652338331,1,"39",44,12000,"batches","2025-03-21",17,NA
652338331,1,"75",57,12000,"batches","2025-03-21",17,NA
652338331,1,"8",40,10000,"ponds","2025-03-21",17,NA
652338331,1,"6",10,9000,"ponds","2025-03-21",17,NA
652338331,1,"46",5,8000,"ponds","2025-03-21",17,NA
652338331,1,"30",113,10000,"ponds","2025-03-21",17,NA
652338331,1,"75",155,12000,"ponds","2025-03-21",17,NA
652338331,1,"59",75,8000,"ponds","2025-03-21",17,NA
652338331,1,"39",120,12000,"ponds","2025-03-21",17,NA
652338331,1,"77",2,12000,"ponds","2025-03-21",17,NA
652636999,1,"30",30,6500,"ponds","2025-03-28",8,NA
652636999,1,"59",2,8500,"ponds","2025-03-28",8,NA
652636999,1,"75",18,12000,"ponds batches","2025-03-28",8,NA
