"id","processing_areapro","processing_typeprocessing","processing_source","processing_amountprocessing","processing_priceprocessing","processing_typebusiness","date","province","uuid"
650911586,1,88,"natural",55,5000,1,"2025-03-14",17,NA
650911586,1,11,"natural",1,4000,1,"2025-03-14",17,NA
650911612,1,2,"natural",25,65000,1,"2025-03-14",17,NA
650911612,1,3,"aquaculture",15,35000,1,"2025-03-14",17,NA
650911612,1,7,"aquaculture",4,15000,1,"2025-03-14",17,NA
650911612,1,13,"natural",3,120000,1,"2025-03-14",17,NA
650911612,1,88,"aquaculture",4,25000,1,"2025-03-14",17,NA
650911612,1,9,"aquaculture",25,18000,1,"2025-03-14",17,NA
650911612,1,8,"aquaculture",20,15000,1,"2025-03-14",17,NA
650911612,1,88,"natural",55,5000,1,"2025-03-14",17,NA
650911612,1,11,"natural",1,4000,1,"2025-03-14",17,NA
650939091,1,30,"aquaculture",1,25000,1,"2025-02-07",25,NA
650939091,1,7,"aquaculture",0.05,80000,1,"2025-02-07",25,NA
650939091,1,10,"aquaculture",0.06,20000,1,"2025-02-07",25,NA
650939091,1,8,"natural",0.1,15000,1,"2025-02-07",25,NA
650939091,1,11,"aquaculture",1.5,1500,1,"2025-02-07",25,NA
651296275,1,3,"natural",0.506,24846,1,"2025-03-21",14,NA
651296275,1,3,"aquaculture",41.165,22962,1,"2025-03-21",14,NA
651296275,1,8,"natural",0.575,10462,1,"2025-03-21",14,NA
651296275,1,10,"natural",0.39,24846,1,"2025-03-21",14,NA
651296275,1,7,"natural",0.044,24000,1,"2025-03-21",14,NA
651296275,1,88,"natural",0.13,31462,1,"2025-03-21",14,NA
651296275,1,88,"natural",1.223,19923,1,"2025-03-21",14,NA
651296275,1,88,"aquaculture",6.84,18231,1,"2025-03-21",14,NA
651296275,1,15,"natural",1.38,45000,1,"2025-03-21",14,NA
651296275,1,11,"natural",0.47,9000,1,"2025-03-21",14,NA
651372867,1,3,"aquaculture",11,38000,1,"2025-03-21",12,NA
651372867,1,4,"aquaculture",24,17000,2,"2025-03-21",12,NA
651372867,1,5,"natural",8,20000,1,"2025-03-21",12,NA
651372867,1,8,"natural",5,8000,1,"2025-03-21",12,NA
651372867,1,15,"natural",3,40000,1,"2025-03-21",12,NA
651372867,1,11,"natural",100,2500,2,"2025-03-21",12,NA
651373713,2,17,"natural",2,120000,1,"2025-03-14",18,NA
651373713,2,16,"natural",3,12000,1,"2025-03-14",18,NA
651373713,2,19,"natural",0.5,160000,1,"2025-03-14",18,NA
651373713,2,99,"natural",1,500,1,"2025-03-14",18,NA
651373713,2,99,"natural",5,40000,1,"2025-03-14",18,NA
651373713,2,99,"natural",1,15000,1,"2025-03-14",18,NA
651373713,2,28,"natural",3,20000,1,"2025-03-14",18,NA
651373713,2,21,"natural",1,9000,1,"2025-03-14",18,NA
651373713,2,26,"natural",1.5,2500,1,"2025-03-14",18,NA
651373844,1,30,"aquaculture",1.26,25000,1,"2025-03-21",25,NA
651373844,1,10,"aquaculture",0.08,20000,1,"2025-03-21",25,NA
651373844,1,8,"aquaculture",0.08,15000,1,"2025-03-21",25,NA
651373844,1,11,"aquaculture",1.25,1500,1,"2025-03-21",25,NA
651373864,2,17,"natural",0.1,120000,1,"2025-03-14",18,NA
651377720,1,2,"aquaculture",1,35000,1,"2025-03-18",3,NA
651377720,1,3,"aquaculture",1.45,30000,1,"2025-03-18",3,NA
651377720,1,3,"aquaculture",0.545,20000,1,"2025-03-18",3,NA
651377720,1,4,"aquaculture",0.07,30000,1,"2025-03-18",3,NA
651377720,1,3,"aquaculture",0.336,20000,1,"2025-03-18",3,NA
651377720,1,10,"aquaculture",0.105,20000,1,"2025-03-18",3,NA
651377720,1,9,"aquaculture",0.14,15000,1,"2025-03-18",3,NA
651377720,1,8,"natural",0.3,10000,1,"2025-03-18",3,NA
651381451,1,30,"natural",4,20000,1,"2025-03-21",1,NA
651385986,1,88,"natural",6.75,9000,1,"2025-03-21",19,NA
651385986,1,88,"natural",1.25,35000,1,"2025-03-21",19,NA
651385986,1,88,"natural",0.38,25000,1,"2025-03-21",19,NA
651385986,1,88,"natural",0.75,25000,1,"2025-03-21",19,NA
651385986,1,88,"natural",1.75,18000,1,"2025-03-21",19,NA
651385986,1,88,"natural",1,15000,1,"2025-03-21",19,NA
651385986,1,88,"natural",0.25,25000,1,"2025-03-21",19,NA
651395459,2,28,"natural",0.536,30000,1,"2025-03-21",23,NA
651395459,2,16,"natural",0.107,30000,1,"2025-03-21",23,NA
651395459,2,17,"natural",0.295,150000,1,"2025-03-21",23,NA
651395459,2,19,"natural",0.241,100000,1,"2025-03-21",23,NA
651395459,2,99,"natural",5.227,2000,1,"2025-03-21",23,NA
651395459,2,23,"natural",2.198,70000,1,"2025-03-21",23,NA
651395459,2,99,"natural",16.029,70000,1,"2025-03-21",23,NA
651395459,2,99,"natural",0.134,1500,1,"2025-03-21",23,NA
651395459,2,99,"natural",1.367,1500,1,"2025-03-21",23,NA
651395459,2,20,"natural",0.134,30000,1,"2025-03-21",23,NA
651395459,2,21,"natural",0.214,30000,1,"2025-03-21",23,NA
651395459,2,99,"natural",0.054,20000,1,"2025-03-21",23,NA
651395459,2,99,"natural",0.027,20000,1,"2025-03-21",23,NA
651402283,1,3,"aquaculture",7.025,25000,1,"2025-03-21",8,NA
651402283,1,8,"natural",31,3500,1,"2025-03-21",8,NA
651402283,1,4,"aquaculture",0.02,11000,1,"2025-03-21",8,NA
651422853,1,8,"natural",35,5000,1,"2025-03-28",2,NA
651422853,1,9,"natural",20,10000,1,"2025-03-28",2,NA
651422853,1,8,"natural",20,5000,1,"2025-03-28",2,NA
651422853,1,9,"natural",30,10000,1,"2025-03-28",2,NA
651422853,1,9,"natural",7,20000,1,"2025-03-28",2,NA
651422853,1,3,"natural",10,30000,1,"2025-03-28",2,NA
651422853,1,7,"natural",22,15000,1,"2025-03-28",2,NA
651422853,1,10,"natural",10,12000,1,"2025-03-28",2,NA
651422853,1,88,"natural",1,15000,1,"2025-03-28",2,NA
651422853,1,88,"natural",2,10000,1,"2025-03-28",2,NA
651422853,1,88,"natural",2,3000,1,"2025-03-28",2,NA
651422853,1,11,"aquaculture",57,5000,2,"2025-03-28",2,NA
651598053,1,30,"natural",0.5,10000,1,"2025-03-21",16,NA
651598995,1,30,"natural",1.6,25000,1,"2025-03-21",13,NA
651601249,1,8,"natural",2,5000,1,"2025-03-21",4,NA
651601249,1,9,"natural",2,8000,1,"2025-03-21",4,NA
651601249,1,6,"natural",4,150000,1,"2025-03-21",4,NA
651601249,1,7,"natural",11,17000,1,"2025-03-21",4,NA
651601249,1,10,"natural",2,14000,1,"2025-03-21",4,NA
651601249,1,30,"natural",65,30000,1,"2025-03-21",4,NA
651601249,1,88,"natural",60,16000,1,"2025-03-21",4,NA
651601249,1,88,"natural",2,4000,1,"2025-03-21",4,NA
651601249,1,13,"natural",2,30000,1,"2025-03-21",4,NA
651670002,1,8,"natural",2,15000,1,"2025-03-21",10,NA
651670002,1,10,"natural",2,10000,1,"2025-03-21",10,NA
651670002,1,30,"natural",1,25000,1,"2025-03-21",10,NA
651670002,1,7,"natural",1,20000,1,"2025-03-21",10,NA
651836565,1,7,"natural",0.05,5000,1,"2025-03-21",5,NA
651841278,2,17,"natural",3,120000,1,"2025-03-21",18,NA
651841278,2,16,"natural",5,9000,1,"2025-03-21",18,NA
651841278,2,99,"natural",8,30000,1,"2025-03-21",18,NA
651841278,2,99,"natural",7,15000,1,"2025-03-21",18,NA
651886940,1,2,"aquaculture",0.1,36000,1,"2025-03-21",24,NA
651886940,1,3,"aquaculture",0.05,32000,1,"2025-03-21",24,NA
651886940,1,4,"aquaculture",0.05,25000,1,"2025-03-21",24,NA
651886940,1,5,"aquaculture",0.05,30000,1,"2025-03-21",24,NA
652299734,1,8,"natural",2,15000,1,"2025-03-28",21,NA
652299734,1,3,"aquaculture",0.5,20000,1,"2025-03-28",21,NA
652299734,1,11,"natural",51,2000,1,"2025-03-28",21,NA
652299734,1,88,"natural",0.5,12000,1,"2025-03-28",21,NA
652302645,1,2,"natural",5,30000,1,"2025-03-21",6,NA
652302645,1,3,"natural",19,25000,1,"2025-03-21",6,NA
652302645,1,4,"natural",3,35000,1,"2025-03-21",6,NA
652302645,1,5,"natural",5,5000,1,"2025-03-21",6,NA
652302645,1,6,"natural",3,200000,1,"2025-03-21",6,NA
652302645,1,7,"natural",2,25000,1,"2025-03-21",6,NA
652302645,1,9,"natural",11,20000,1,"2025-03-21",6,NA
652302645,1,15,"natural",2,20000,1,"2025-03-21",6,NA
652302645,1,8,"natural",105,5000,1,"2025-03-21",6,NA
652302645,1,11,"natural",50,1500,1,"2025-03-21",6,NA
652302645,1,10,"natural",57,10000,1,"2025-03-21",6,NA
652302645,1,88,"natural",13,5000,1,"2025-03-21",6,NA
652303698,2,28,"natural",1,25000,1,"2025-03-21",9,NA
652303698,2,16,"natural",0,0,1,"2025-03-21",9,NA
652303698,2,17,"natural",4,120000,1,"2025-03-21",9,NA
652303698,2,19,"natural",0,0,1,"2025-03-21",9,NA
652303698,2,99,"natural",0,0,1,"2025-03-21",9,NA
652303698,2,99,"natural",1,30000,1,"2025-03-21",9,NA
652303698,2,23,"natural",3,50000,1,"2025-03-21",9,NA
652303698,2,99,"natural",23,20000,1,"2025-03-21",9,NA
652303698,2,99,"natural",0,0,1,"2025-03-21",9,NA
652303698,2,99,"natural",0,0,1,"2025-03-21",9,NA
652303698,2,20,"natural",1,10000,1,"2025-03-21",9,NA
652303698,2,21,"natural",1,18000,1,"2025-03-21",9,NA
652303698,2,99,"natural",2,10000,1,"2025-03-21",9,NA
652303698,2,26,"natural",1,3000,1,"2025-03-21",9,NA
652338242,1,2,"natural",15,65000,1,"2025-03-21",17,NA
652338242,1,3,"aquaculture",10,35000,1,"2025-03-21",17,NA
652338242,1,7,"aquaculture",2,15000,1,"2025-03-21",17,NA
652338242,1,13,"natural",1,120000,1,"2025-03-21",17,NA
652338242,1,88,"aquaculture",3,25000,1,"2025-03-21",17,NA
652338242,1,9,"aquaculture",15,18000,1,"2025-03-21",17,NA
652338242,1,8,"aquaculture",10,15000,1,"2025-03-21",17,NA
652338242,1,88,"aquaculture",18,5000,1,"2025-03-21",17,NA
652338242,1,11,"natural",2,4000,1,"2025-03-21",17,NA
652338331,1,2,"natural",15,65000,1,"2025-03-21",17,NA
652338331,1,3,"aquaculture",10,35000,1,"2025-03-21",17,NA
652338331,1,7,"aquaculture",2,15000,1,"2025-03-21",17,NA
652338331,1,13,"natural",1,120000,1,"2025-03-21",17,NA
652338331,1,88,"aquaculture",3,25000,1,"2025-03-21",17,NA
652338331,1,9,"aquaculture",15,18000,1,"2025-03-21",17,NA
652338331,1,8,"aquaculture",10,15000,1,"2025-03-21",17,NA
652338331,1,88,"aquaculture",18,5000,1,"2025-03-21",17,NA
652338331,1,11,"natural",2,4000,1,"2025-03-21",17,NA
652636999,1,3,"aquaculture",20,25000,1,"2025-03-28",8,NA
652636999,1,4,"aquaculture",10.023,13000,1,"2025-03-28",8,NA
652636999,1,8,"natural",59.5,3500,1,"2025-03-28",8,NA
652637695,1,30,"natural",4,20000,1,"2025-03-28",1,NA
652775270,1,3,"natural",0.38,24846,1,"2025-03-28",14,NA
652775270,1,3,"aquaculture",41.425,22962,1,"2025-03-28",14,NA
652775270,1,8,"natural",0.41,10462,1,"2025-03-28",14,NA
652775270,1,10,"natural",0.255,24846,1,"2025-03-28",14,NA
652775270,1,7,"natural",0.056,24000,1,"2025-03-28",14,NA
652775270,1,88,"natural",0.085,31462,1,"2025-03-28",14,NA
652775270,1,88,"natural",1.123,19923,1,"2025-03-28",14,NA
652775270,1,88,"aquaculture",5.63,18231,1,"2025-03-28",14,NA
652775270,1,15,"natural",1.51,45000,1,"2025-03-28",14,NA
652775270,1,11,"natural",0.27,9000,1,"2025-03-28",14,NA
652776390,1,88,"natural",6.75,9000,1,"2025-03-28",19,NA
652776390,1,88,"natural",1.25,35000,1,"2025-03-28",19,NA
652776390,1,88,"natural",0.38,25000,1,"2025-03-28",19,NA
652776390,1,88,"natural",0.75,25000,1,"2025-03-28",19,NA
652776390,1,88,"natural",1.75,18000,1,"2025-03-28",19,NA
652776390,1,88,"natural",1,15000,1,"2025-03-28",19,NA
652776390,1,88,"natural",0.25,25000,1,"2025-03-28",19,NA
652779266,1,30,"aquaculture",1.26,25000,1,"2025-03-28",25,NA
652779266,1,10,"aquaculture",0.09,20000,1,"2025-03-28",25,NA
652779266,1,8,"aquaculture",0.09,15000,1,"2025-03-28",25,NA
652779266,1,11,"aquaculture",1.25,1500,1,"2025-03-28",25,NA
652780052,2,17,"natural",2,120000,1,"2025-03-28",18,NA
652780052,2,19,"natural",0.2,165000,1,"2025-03-28",18,NA
652780052,2,16,"natural",5,9000,1,"2025-03-28",18,NA
652780052,2,26,"natural",15,2500,1,"2025-03-28",18,NA
652780052,2,99,"natural",5,10000,1,"2025-03-28",18,NA
652780052,2,99,"natural",3,6000,1,"2025-03-28",18,NA
652782471,1,3,"aquaculture",10,35000,1,"2025-03-28",12,NA
652782471,1,4,"aquaculture",27,17000,2,"2025-03-28",12,NA
652782471,1,5,"natural",8,20000,1,"2025-03-28",12,NA
652782471,1,8,"natural",4,8000,1,"2025-03-28",12,NA
652782471,1,15,"natural",2,35000,1,"2025-03-28",12,NA
652782471,1,11,"natural",70,2500,2,"2025-03-28",12,NA
652783354,1,2,"aquaculture",1,35000,1,"2025-03-25",3,NA
652783354,1,3,"aquaculture",1.45,30000,1,"2025-03-25",3,NA
652783354,1,3,"aquaculture",0.545,25000,1,"2025-03-25",3,NA
652783354,1,4,"aquaculture",0.07,30000,1,"2025-03-25",3,NA
652783354,1,3,"aquaculture",0.336,20000,1,"2025-03-25",3,NA
652783354,1,10,"aquaculture",0.105,20000,1,"2025-03-25",3,NA
652783354,1,9,"aquaculture",0.14,15000,1,"2025-03-25",3,NA
652783354,1,8,"natural",0.14,10000,1,"2025-03-25",3,NA
652812610,2,28,"natural",0.622,30000,1,"2025-03-28",23,NA
652812610,2,16,"natural",0.124,30000,1,"2025-03-28",23,NA
652812610,2,17,"natural",0.342,150000,1,"2025-03-28",23,NA
652812610,2,19,"natural",0.28,100000,1,"2025-03-28",23,NA
652812610,2,99,"natural",6.061,2000,1,"2025-03-28",23,NA
652812610,2,23,"natural",2.549,70000,1,"2025-03-28",23,NA
652812610,2,99,"natural",18.586,70000,1,"2025-03-28",23,NA
652812610,2,99,"natural",0.155,1500,1,"2025-03-28",23,NA
652812610,2,99,"natural",1.585,1500,1,"2025-03-28",23,NA
652812610,2,20,"natural",0.155,30000,1,"2025-03-28",23,NA
652812610,2,21,"natural",0.249,30000,1,"2025-03-28",23,NA
652812610,2,99,"natural",0.062,20000,1,"2025-03-28",23,NA
652812610,2,99,"natural",0.031,20000,1,"2025-03-28",23,NA
652812610,2,26,"natural",69,4000,2,"2025-03-28",23,NA
652833138,1,2,"aquaculture",15,38000,1,"2025-03-28",15,NA
652833138,1,3,"aquaculture",15,28000,1,"2025-03-28",15,NA
652833138,1,7,"aquaculture",5,15000,1,"2025-03-28",15,NA
652833138,1,10,"natural",5,16000,1,"2025-03-28",15,NA
652833138,1,8,"natural",10,14000,1,"2025-03-28",15,NA
652833138,1,9,"aquaculture",15,15000,1,"2025-03-28",15,NA
652833138,1,30,"natural",3,15000,1,"2025-03-28",15,NA
653008120,1,30,"natural",1.5,25000,1,"2025-03-28",13,NA
653009370,1,2,"aquaculture",0.1,36000,1,"2025-03-28",24,NA
653009370,1,3,"aquaculture",0.05,32000,1,"2025-03-28",24,NA
653009370,1,4,"aquaculture",0.05,25000,1,"2025-03-28",24,NA
653009370,1,5,"aquaculture",0.05,30000,1,"2025-03-28",24,NA
653011175,1,8,"natural",1,4000,1,"2025-03-28",4,NA
653011175,1,9,"natural",1,7000,1,"2025-03-28",4,NA
653011175,1,6,"natural",5,150000,1,"2025-03-28",4,NA
653011175,1,7,"natural",8,16000,1,"2025-03-28",4,NA
653011175,1,10,"natural",2,12000,1,"2025-03-28",4,NA
653011175,1,30,"natural",55,30000,1,"2025-03-28",4,NA
653011175,1,88,"natural",45,15000,1,"2025-03-28",4,NA
653011175,1,13,"natural",3,30000,1,"2025-03-28",4,NA
653012601,1,8,"natural",45,5000,1,"2025-03-21",2,NA
653012601,1,9,"natural",15,10000,1,"2025-03-21",2,NA
653012601,1,8,"natural",20,5000,1,"2025-03-21",2,NA
653012601,1,9,"natural",30,10000,1,"2025-03-21",2,NA
653012601,1,9,"natural",0,20000,1,"2025-03-21",2,NA
653012601,1,3,"natural",10,30000,1,"2025-03-21",2,NA
653012601,1,7,"natural",10,15000,1,"2025-03-21",2,NA
653012601,1,10,"natural",10,12000,1,"2025-03-21",2,NA
653012601,1,88,"natural",0,15000,1,"2025-03-21",2,NA
653012601,1,88,"natural",2,10000,1,"2025-03-21",2,NA
653012601,1,88,"natural",0,3000,1,"2025-03-21",2,NA
653012601,1,11,"aquaculture",57,5000,2,"2025-03-21",2,NA
653131226,2,28,"natural",1,25000,1,"2025-03-28",9,NA
653131226,2,16,"natural",0,0,1,"2025-03-28",9,NA
653131226,2,17,"natural",5,120000,1,"2025-03-28",9,NA
653131226,2,19,"natural",0,0,1,"2025-03-28",9,NA
653131226,2,99,"natural",0,0,1,"2025-03-28",9,NA
653131226,2,99,"natural",1,30000,1,"2025-03-28",9,NA
653131226,2,23,"natural",3,50000,1,"2025-03-28",9,NA
653131226,2,99,"natural",24,20000,1,"2025-03-28",9,NA
653131226,2,99,"natural",0,0,1,"2025-03-28",9,NA
653131226,2,99,"natural",0,0,1,"2025-03-28",9,NA
653131226,2,20,"natural",1,10000,1,"2025-03-28",9,NA
653131226,2,21,"natural",1,18000,1,"2025-03-28",9,NA
653131226,2,99,"natural",2,10000,1,"2025-03-28",9,NA
653131226,2,26,"natural",1,3000,1,"2025-03-28",9,NA
653157820,1,8,"natural",2,15000,1,"2025-03-28",10,NA
653157820,1,10,"natural",1,15000,1,"2025-03-28",10,NA
653157820,1,7,"natural",1,25000,1,"2025-03-28",10,NA
653157820,1,3,"natural",2,25000,1,"2025-03-28",10,NA
653157820,1,30,"natural",1,25000,1,"2025-03-28",10,NA
653466295,1,7,"natural",0.05,5000,1,"2025-03-28",5,NA
653692883,1,2,"natural",5,30000,1,"2025-03-28",6,NA
653692883,1,3,"natural",16,25000,1,"2025-03-28",6,NA
653692883,1,4,"natural",3,35000,1,"2025-03-28",6,NA
653692883,1,5,"natural",5,5000,1,"2025-03-28",6,NA
653692883,1,6,"natural",3,200000,1,"2025-03-28",6,NA
653692883,1,7,"natural",2,25000,1,"2025-03-28",6,NA
653692883,1,9,"natural",11,20000,1,"2025-03-28",6,NA
653692883,1,15,"natural",2,20000,1,"2025-03-28",6,NA
653692883,1,8,"natural",105,5000,1,"2025-03-28",6,NA
653692883,1,11,"natural",50,1500,1,"2025-03-28",6,NA
653692883,1,10,"natural",57,10000,1,"2025-03-28",6,NA
653692883,1,88,"natural",13,5000,1,"2025-03-28",6,NA
653695913,1,30,"natural",0.5,10000,1,"2025-03-28",16,NA
653709019,1,2,"aquaculture",25,65000,1,"2025-03-28",17,NA
653709019,1,3,"aquaculture",15,35000,1,"2025-03-28",17,NA
653709019,1,7,"aquaculture",4,15000,1,"2025-03-28",17,NA
653709019,1,13,"natural",3,120000,1,"2025-03-28",17,NA
653709019,1,88,"aquaculture",4,25000,1,"2025-03-28",17,NA
653709019,1,9,"natural",25,18000,1,"2025-03-28",17,NA
653709019,1,8,"natural",20,15000,1,"2025-03-28",17,NA
653709019,1,88,"aquaculture",80,5000,1,"2025-03-28",17,NA
653709019,1,11,"natural",1,4000,1,"2025-03-28",17,NA
654105680,1,88,"natural",11.25,9000,1,"2025-04-04",19,NA
654105680,1,88,"natural",2.25,35000,1,"2025-04-04",19,NA
654105680,1,88,"natural",1.5,25000,1,"2025-04-04",19,NA
654105680,1,88,"natural",1.25,25000,1,"2025-04-04",19,NA
654105680,1,88,"natural",2.5,18000,1,"2025-04-04",19,NA
654105680,1,88,"natural",0.75,15000,1,"2025-04-04",19,NA
654105680,1,88,"natural",0.75,25000,1,"2025-04-04",19,NA
654107345,1,3,"aquaculture",9,40000,1,"2025-04-04",12,NA
654107345,1,4,"aquaculture",18,18000,2,"2025-04-04",12,NA
654107345,1,5,"natural",8,20000,1,"2025-04-04",12,NA
654107345,1,8,"natural",3,8000,1,"2025-04-04",12,NA
654107345,1,15,"natural",3,25000,1,"2025-04-04",12,NA
654107345,1,11,"natural",80,2500,2,"2025-04-04",12,NA
654110065,1,8,"natural",29,5000,1,"2025-04-04",2,NA
654110065,1,9,"natural",20,10000,1,"2025-04-04",2,NA
654110065,1,8,"natural",10,5000,1,"2025-04-04",2,NA
654110065,1,9,"natural",28,10000,1,"2025-04-04",2,NA
654110065,1,9,"natural",2,20000,1,"2025-04-04",2,NA
654110065,1,3,"natural",10,30000,1,"2025-04-04",2,NA
654110065,1,7,"natural",10,15000,1,"2025-04-04",2,NA
654110065,1,10,"natural",10,12000,1,"2025-04-04",2,NA
654110065,1,88,"natural",0,15000,1,"2025-04-04",2,NA
654110065,1,88,"natural",2,10000,1,"2025-04-04",2,NA
654110065,1,88,"natural",0,3000,1,"2025-04-04",2,NA
654110065,1,11,"aquaculture",57,5000,2,"2025-04-04",2,NA
654114684,2,28,"natural",0.266,30000,1,"2025-04-04",23,NA
654114684,2,16,"natural",0.053,30000,1,"2025-04-04",23,NA
654114684,2,17,"natural",0.147,150000,1,"2025-04-04",23,NA
654114684,2,19,"natural",0.12,100000,1,"2025-04-04",23,NA
654114684,2,99,"natural",2.597,2000,1,"2025-04-04",23,NA
654114684,2,99,"natural",1.092,70000,1,"2025-04-04",23,NA
654114684,2,99,"natural",7.965,70000,1,"2025-04-04",23,NA
654114684,2,99,"natural",0.067,1500,1,"2025-04-04",23,NA
654114684,2,99,"natural",0.679,1500,1,"2025-04-04",23,NA
654114684,2,20,"natural",0.067,30000,1,"2025-04-04",23,NA
654114684,2,21,"natural",0.107,30000,1,"2025-04-04",23,NA
654114684,2,99,"natural",0.027,20000,1,"2025-04-04",23,NA
654114684,2,99,"natural",0.013,20000,1,"2025-04-04",23,NA
654117304,1,2,"aquaculture",1,35000,1,"2025-04-04",3,NA
654117304,1,4,"aquaculture",1.45,30000,1,"2025-04-04",3,NA
654117304,1,3,"aquaculture",0.545,25000,1,"2025-04-04",3,NA
654117304,1,4,"aquaculture",0.07,30000,1,"2025-04-04",3,NA
654117304,1,3,"aquaculture",0.336,20000,1,"2025-04-04",3,NA
654117304,1,10,"aquaculture",0.105,20000,1,"2025-04-04",3,NA
654117304,1,9,"aquaculture",0.14,15000,1,"2025-04-04",3,NA
654117304,1,8,"aquaculture",0.14,10000,1,"2025-04-04",3,NA
654128930,1,30,"natural",4,20000,1,"2025-04-04",1,NA
654130573,2,17,"natural",1,120000,1,"2025-03-07",18,NA
654134842,1,8,"natural",39,4500,1,"2025-04-04",8,NA
654134842,1,3,"aquaculture",22,25000,1,"2025-04-04",8,NA
654134842,1,4,"aquaculture",6,13000,1,"2025-04-04",8,NA
654140964,1,8,"natural",5,12000,1,"2025-04-04",15,NA
654140964,1,9,"natural",5,20000,1,"2025-04-04",15,NA
654140964,1,10,"natural",10,15000,1,"2025-04-04",15,NA
654140964,1,11,"natural",10,6000,1,"2025-04-04",15,NA
654140964,1,7,"aquaculture",8,15000,1,"2025-04-04",15,NA
654140964,1,2,"natural",5,36000,1,"2025-04-04",15,NA
654140964,1,3,"natural",5,25000,1,"2025-04-04",15,NA
654140964,1,4,"natural",10,45000,1,"2025-04-04",15,NA
654253756,1,30,"natural",1.6,25000,1,"2025-04-04",13,NA
654255351,1,2,"aquaculture",0.1,36000,1,"2025-04-04",24,NA
654255351,1,3,"aquaculture",0.05,30000,1,"2025-04-04",24,NA
654255351,1,4,"aquaculture",0.05,25000,1,"2025-04-04",24,NA
654255351,1,5,"aquaculture",0.05,29000,1,"2025-04-04",24,NA
654256343,1,7,"natural",0.05,25000,1,"2025-04-11",22,NA
654257617,1,6,"natural",2,150000,1,"2025-04-04",4,NA
654257617,1,7,"natural",3,17000,1,"2025-04-04",4,NA
654257617,1,10,"natural",1,10000,1,"2025-04-04",4,NA
654257617,1,30,"natural",17,30000,1,"2025-04-04",4,NA
654257617,1,88,"natural",25,16000,1,"2025-04-04",4,NA
654257617,1,13,"natural",2,30000,1,"2025-04-04",4,NA
654258159,1,8,"natural",0.5,15000,1,"2025-04-04",21,NA
654258159,1,3,"aquaculture",0.5,20000,1,"2025-04-04",21,NA
654258159,1,11,"natural",40,2000,1,"2025-04-04",21,NA
654318161,1,30,"natural",0.5,10000,1,"2025-04-04",16,NA
654319647,1,30,"natural",0.5,10000,1,"2025-04-11",16,NA
654366030,1,7,"natural",0.1,5000,1,"2025-04-04",5,NA
654366030,1,10,"natural",0.1,10000,1,"2025-04-04",5,NA
654366030,1,8,"natural",0.1,10000,1,"2025-04-04",5,NA
654366030,1,88,"natural",0.2,10000,1,"2025-04-04",5,NA
654494716,2,28,"natural",1,25000,1,"2025-04-04",9,NA
654494716,2,16,"natural",0,0,1,"2025-04-04",9,NA
654494716,2,17,"natural",5,120000,1,"2025-04-04",9,NA
654494716,2,19,"natural",0,0,1,"2025-04-04",9,NA
654494716,2,99,"natural",0,0,1,"2025-04-04",9,NA
654494716,2,99,"natural",1,30000,1,"2025-04-04",9,NA
654494716,2,23,"natural",3,50000,1,"2025-04-04",9,NA
654494716,2,99,"natural",25,20000,1,"2025-04-04",9,NA
654494716,2,99,"natural",1,0,1,"2025-04-04",9,NA
654494716,2,99,"natural",0,0,1,"2025-04-04",9,NA
654494716,2,20,"natural",1,10000,1,"2025-04-04",9,NA
654494716,2,21,"natural",1,18000,1,"2025-04-04",9,NA
654494716,2,99,"natural",1,10000,1,"2025-04-04",9,NA
654494716,2,26,"natural",1,3000,1,"2025-04-04",9,NA
654508640,1,8,"natural",2,15000,1,"2025-04-04",10,NA
654508640,1,10,"natural",1,20000,1,"2025-04-04",10,NA
654508640,1,7,"natural",1,20000,1,"2025-04-04",10,NA
654508640,1,30,"natural",1,20000,1,"2025-04-04",10,NA
654560285,2,16,"natural",3,9000,1,"2025-04-04",18,NA
654569757,2,17,"natural",3,120000,1,"2025-04-04",18,NA
654569757,2,16,"natural",5,9000,1,"2025-04-04",18,NA
654569757,2,19,"natural",2,150000,1,"2025-04-04",18,NA
654569757,2,20,"natural",2,8000,1,"2025-04-04",18,NA
654569757,2,21,"natural",1,6000,1,"2025-04-04",18,NA
654569757,2,28,"natural",3,15000,1,"2025-04-04",18,NA
654569757,2,26,"natural",1.5,2500,1,"2025-04-04",18,NA
654569757,2,99,"natural",2,16000,1,"2025-04-04",18,NA
654569757,2,99,"natural",1,70000,1,"2025-04-04",18,NA
654569757,2,99,"natural",3,40000,1,"2025-04-04",18,NA
654569757,2,99,"natural",1.5,15000,1,"2025-04-04",18,NA
654830444,1,2,"natural",5,30000,1,"2025-04-04",6,NA
654830444,1,3,"natural",9,25000,1,"2025-04-04",6,NA
654830444,1,4,"natural",3,35000,1,"2025-04-04",6,NA
654830444,1,5,"natural",2,5000,1,"2025-04-04",6,NA
654830444,1,6,"natural",3,200000,1,"2025-04-04",6,NA
654830444,1,7,"natural",2,25000,1,"2025-04-04",6,NA
654830444,1,9,"natural",10,20000,1,"2025-04-04",6,NA
654830444,1,15,"natural",2,20000,1,"2025-04-04",6,NA
654830444,1,8,"natural",67,5000,1,"2025-04-04",6,NA
654830444,1,11,"natural",50,1500,1,"2025-04-04",6,NA
654830444,1,10,"natural",54,10000,1,"2025-04-04",6,NA
654830444,1,88,"natural",13,5000,1,"2025-04-04",6,NA
